moviegendropout8000iter, 0, 4.749769687652588, 4.752254486083984
moviegendropout8000iter, 200, 2.459768295288086, 2.4935860633850098
moviegendropout8000iter, 400, 2.2119932174682617, 2.251401662826538
moviegendropout8000iter, 600, 1.9033585786819458, 1.9342753887176514
moviegendropout8000iter, 800, 1.7369086742401123, 1.7771100997924805
moviegendropout8000iter, 1000, 1.642452359199524, 1.6853121519088745
moviegendropout8000iter, 1200, 1.5669987201690674, 1.6191329956054688
moviegendropout8000iter, 1400, 1.5180319547653198, 1.5734124183654785
moviegendropout8000iter, 1600, 1.481053352355957, 1.5337344408035278
moviegendropout8000iter, 1800, 1.4533685445785522, 1.5085499286651611
moviegendropout8000iter, 2000, 1.4197115898132324, 1.482710361480713
moviegendropout8000iter, 2200, 1.3975409269332886, 1.4594388008117676
moviegendropout8000iter, 2400, 1.3805961608886719, 1.4421639442443848
moviegendropout8000iter, 2600, 1.3631057739257812, 1.4322339296340942
moviegendropout8000iter, 2800, 1.347059965133667, 1.4129867553710938
moviegendropout8000iter, 3000, 1.332342267036438, 1.4005829095840454
moviegendropout8000iter, 3200, 1.3215347528457642, 1.3975787162780762
moviegendropout8000iter, 3400, 1.3041257858276367, 1.374761939048767
moviegendropout8000iter, 3600, 1.292069435119629, 1.3647538423538208
moviegendropout8000iter, 3800, 1.2769333124160767, 1.3371278047561646
moviegendropout8000iter, 4000, 1.265251874923706, 1.325913906097412
moviegendropout8000iter, 4200, 1.251428246498108, 1.3149527311325073
moviegendropout8000iter, 4400, 1.246069073677063, 1.3105000257492065
moviegendropout8000iter, 4600, 1.2369818687438965, 1.2983219623565674
moviegendropout8000iter, 4800, 1.2314114570617676, 1.2960076332092285
moviegendropout8000iter, 5000, 1.22129487991333, 1.2877236604690552
moviegendropout8000iter, 5200, 1.2187331914901733, 1.2831300497055054
moviegendropout8000iter, 5400, 1.2127325534820557, 1.276680827140808
moviegendropout8000iter, 5600, 1.2069995403289795, 1.26985764503479
moviegendropout8000iter, 5800, 1.2036833763122559, 1.2689613103866577
moviegendropout8000iter, 6000, 1.1988732814788818, 1.265032172203064
moviegendropout8000iter, 6200, 1.194413661956787, 1.2589730024337769
moviegendropout8000iter, 6400, 1.1896322965621948, 1.2586843967437744
moviegendropout8000iter, 6600, 1.1838502883911133, 1.2477165460586548
moviegendropout8000iter, 6800, 1.1824132204055786, 1.2513426542282104
moviegendropout8000iter, 7000, 1.1818814277648926, 1.2480838298797607
moviegendropout8000iter, 7200, 1.179792881011963, 1.2445019483566284
moviegendropout8000iter, 7400, 1.1737781763076782, 1.24308180809021
moviegendropout8000iter, 7600, 1.1703708171844482, 1.2371606826782227
moviegendropout8000iter, 7800, 1.1674697399139404, 1.2347100973129272
