moviegen-8000iter, 0, 4.774614334106445, 4.778017997741699
moviegen-8000iter, 200, 2.4438400268554688, 2.4764761924743652
moviegen-8000iter, 400, 1.987809658050537, 2.028198003768921
moviegen-8000iter, 600, 1.7317657470703125, 1.7711398601531982
moviegen-8000iter, 800, 1.6099858283996582, 1.653024435043335
moviegen-8000iter, 1000, 1.531514286994934, 1.5836095809936523
moviegen-8000iter, 1200, 1.4795663356781006, 1.540624976158142
moviegen-8000iter, 1400, 1.4442111253738403, 1.4994059801101685
moviegen-8000iter, 1600, 1.4174996614456177, 1.4770185947418213
moviegen-8000iter, 1800, 1.389148235321045, 1.4529991149902344
moviegen-8000iter, 2000, 1.376958966255188, 1.4452793598175049
moviegen-8000iter, 2200, 1.3592631816864014, 1.4288619756698608
moviegen-8000iter, 2400, 1.3471893072128296, 1.4210566282272339
moviegen-8000iter, 2600, 1.3365422487258911, 1.4075289964675903
moviegen-8000iter, 2800, 1.3304781913757324, 1.4050439596176147
moviegen-8000iter, 3000, 1.3209142684936523, 1.3934402465820312
moviegen-8000iter, 3200, 1.3165854215621948, 1.3901171684265137
moviegen-8000iter, 3400, 1.312013864517212, 1.3849852085113525
moviegen-8000iter, 3600, 1.3071393966674805, 1.379593014717102
moviegen-8000iter, 3800, 1.3076984882354736, 1.3798887729644775
moviegen-8000iter, 4000, 1.2987055778503418, 1.3748877048492432
moviegen-8000iter, 4200, 1.298925518989563, 1.368132472038269
moviegen-8000iter, 4400, 1.2955278158187866, 1.367398738861084
moviegen-8000iter, 4600, 1.2986388206481934, 1.3704032897949219
moviegen-8000iter, 4800, 1.3203970193862915, 1.3897976875305176
moviegen-8000iter, 5000, 1.315616250038147, 1.388451099395752
moviegen-8000iter, 5200, 1.3047263622283936, 1.3786922693252563
moviegen-8000iter, 5400, 1.3336727619171143, 1.401342511177063
moviegen-8000iter, 5600, 1.3339942693710327, 1.4012501239776611
moviegen-8000iter, 5800, 1.3524436950683594, 1.4145798683166504
moviegen-8000iter, 6000, 1.3543087244033813, 1.4152557849884033
moviegen-8000iter, 6200, 1.4168503284454346, 1.4751030206680298
moviegen-8000iter, 6400, 1.4535250663757324, 1.5110156536102295
moviegen-8000iter, 6600, 3.1038925647735596, 3.1086883544921875
moviegen-8000iter, 6800, 3.099820137023926, 3.106283664703369
